Activating virtual environment:  SNPNet
/faststorage/project/NLPPred/snp-compression/SNPNet/bin/python
Training SNPNet
wandb: Currently logged in as: kenevoldsen (use `wandb login --relogin` to force relogin)
wandb: Tracking run with wandb version 0.12.10
wandb: Syncing run leafy-salad-69
wandb: ⭐️ View project at https://wandb.ai/kenevoldsen/snp-compression
wandb: 🚀 View run at https://wandb.ai/kenevoldsen/snp-compression/runs/14gdi6di
wandb: Run data is saved locally in /home/kce/NLPPred/snp-compression/models/wandb/run-20220223_144506-14gdi6di
wandb: Run `wandb offline` to turn off syncing.
Using 16bit native Automatic Mixed Precision (AMP)
GPU available: True, used: True
TPU available: False, using: 0 TPU cores
IPU available: False, using: 0 IPUs
LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [0]
Set SLURM handle signals.


Finding best initial lr:   0% 0/100 [00:00<?, ?it/s]
Finding best initial lr:   1% 1/100 [00:00<01:30,  1.09it/s]
Finding best initial lr:   2% 2/100 [00:01<00:49,  1.97it/s]
Finding best initial lr:   3% 3/100 [00:01<00:36,  2.64it/s]
Finding best initial lr:   4% 4/100 [00:01<00:30,  3.18it/s]
Epoch 0: : 6it [00:03,  1.75it/s, loss=nan, v_num=i6di]
Epoch 0: : 6it [00:03,  1.75it/s, loss=nan, v_num=i6di]
Epoch 0: : 7it [00:03,  1.92it/s, loss=nan, v_num=i6di]
Epoch 0: : 7it [00:03,  1.92it/s, loss=nan, v_num=i6di]
Epoch 0: : 8it [00:03,  2.07it/s, loss=nan, v_num=i6di]
Epoch 0: : 8it [00:03,  2.07it/s, loss=nan, v_num=i6di]
Epoch 0: : 9it [00:04,  2.21it/s, loss=nan, v_num=i6di]
Epoch 0: : 9it [00:04,  2.21it/s, loss=nan, v_num=i6di]
Epoch 0: : 10it [00:04,  2.33it/s, loss=nan, v_num=i6di]
Epoch 0: : 10it [00:04,  2.33it/s, loss=nan, v_num=i6di]
Epoch 0: : 11it [00:04,  2.44it/s, loss=nan, v_num=i6di]
Epoch 0: : 11it [00:04,  2.44it/s, loss=nan, v_num=i6di]
Epoch 0: : 12it [00:04,  2.54it/s, loss=nan, v_num=i6di]
Epoch 0: : 12it [00:04,  2.54it/s, loss=nan, v_num=i6di]
Epoch 0: : 13it [00:04,  2.63it/s, loss=nan, v_num=i6di]
Epoch 0: : 13it [00:04,  2.63it/s, loss=nan, v_num=i6di]
Epoch 0: : 14it [00:05,  2.72it/s, loss=nan, v_num=i6di]
Epoch 0: : 14it [00:05,  2.72it/s, loss=nan, v_num=i6di]
Epoch 0: : 15it [00:05,  2.79it/s, loss=nan, v_num=i6di]
Epoch 0: : 15it [00:05,  2.79it/s, loss=nan, v_num=i6di]
Epoch 0: : 16it [00:05,  2.86it/s, loss=nan, v_num=i6di]
Epoch 0: : 16it [00:05,  2.86it/s, loss=nan, v_num=i6di]
Epoch 0: : 17it [00:05,  2.93it/s, loss=nan, v_num=i6di]
Epoch 0: : 17it [00:05,  2.93it/s, loss=nan, v_num=i6di]
Epoch 0: : 18it [00:06,  2.99it/s, loss=nan, v_num=i6di]
Epoch 0: : 18it [00:06,  2.99it/s, loss=nan, v_num=i6di]
Epoch 0: : 19it [00:06,  3.05it/s, loss=nan, v_num=i6di]
Epoch 0: : 19it [00:06,  3.05it/s, loss=nan, v_num=i6di]
Epoch 0: : 20it [00:06,  3.10it/s, loss=nan, v_num=i6di]
Epoch 0: : 20it [00:06,  3.10it/s, loss=0.707, v_num=i6di]
Epoch 0: : 21it [00:06,  3.15it/s, loss=0.707, v_num=i6di]
Epoch 0: : 21it [00:06,  3.15it/s, loss=0.686, v_num=i6di]
Epoch 0: : 22it [00:06,  3.20it/s, loss=0.686, v_num=i6di]
Epoch 0: : 22it [00:06,  3.20it/s, loss=0.674, v_num=i6di]
Epoch 0: : 23it [00:07,  3.24it/s, loss=0.674, v_num=i6di]
Epoch 0: : 23it [00:07,  3.24it/s, loss=0.67, v_num=i6di] 
Epoch 0: : 24it [00:07,  3.28it/s, loss=0.67, v_num=i6di]
Epoch 0: : 24it [00:07,  3.28it/s, loss=0.668, v_num=i6di]
Epoch 0: : 25it [00:07,  3.32it/s, loss=0.668, v_num=i6di]
Epoch 0: : 25it [00:07,  3.32it/s, loss=0.664, v_num=i6di]
Epoch 0: : 26it [00:07,  3.36it/s, loss=0.664, v_num=i6di]
Epoch 0: : 26it [00:07,  3.36it/s, loss=0.661, v_num=i6di]
Epoch 0: : 27it [00:07,  3.39it/s, loss=0.661, v_num=i6di]
Epoch 0: : 27it [00:07,  3.39it/s, loss=0.66, v_num=i6di] 
Epoch 0: : 28it [00:08,  3.42it/s, loss=0.66, v_num=i6di]
Epoch 0: : 28it [00:08,  3.42it/s, loss=0.658, v_num=i6di]
Epoch 0: : 29it [00:08,  3.46it/s, loss=0.658, v_num=i6di]
Epoch 0: : 29it [00:08,  3.46it/s, loss=0.657, v_num=i6di]
Epoch 0: : 30it [00:08,  3.49it/s, loss=0.657, v_num=i6di]
Epoch 0: : 30it [00:08,  3.49it/s, loss=0.655, v_num=i6di]
Epoch 0: : 31it [00:08,  3.51it/s, loss=0.655, v_num=i6di]
Epoch 0: : 31it [00:08,  3.51it/s, loss=0.653, v_num=i6di]
Epoch 0: : 32it [00:09,  3.54it/s, loss=0.653, v_num=i6di]
Epoch 0: : 32it [00:09,  3.54it/s, loss=0.652, v_num=i6di]
Epoch 0: : 33it [00:09,  3.56it/s, loss=0.652, v_num=i6di]
Epoch 0: : 33it [00:09,  3.56it/s, loss=0.65, v_num=i6di] 
Epoch 0: : 34it [00:09,  3.59it/s, loss=0.65, v_num=i6di]
Epoch 0: : 34it [00:09,  3.59it/s, loss=0.649, v_num=i6di]
Epoch 0: : 35it [00:09,  3.61it/s, loss=0.649, v_num=i6di]
Epoch 0: : 35it [00:09,  3.61it/s, loss=0.648, v_num=i6di]
Epoch 0: : 36it [00:09,  3.63it/s, loss=0.648, v_num=i6di]
Epoch 0: : 36it [00:09,  3.63it/s, loss=0.647, v_num=i6di]
Epoch 0: : 37it [00:10,  3.66it/s, loss=0.647, v_num=i6di]
Epoch 0: : 37it [00:10,  3.66it/s, loss=0.646, v_num=i6di]
Epoch 0: : 38it [00:10,  3.67it/s, loss=0.646, v_num=i6di]
Epoch 0: : 38it [00:10,  3.67it/s, loss=0.645, v_num=i6di]
Epoch 0: : 39it [00:10,  3.69it/s, loss=0.645, v_num=i6di]
Epoch 0: : 39it [00:10,  3.69it/s, loss=0.643, v_num=i6di]
Epoch 0: : 40it [00:10,  3.71it/s, loss=0.643, v_num=i6di]
Epoch 0: : 40it [00:10,  3.71it/s, loss=0.642, v_num=i6di]
Epoch 0: : 41it [00:10,  3.73it/s, loss=0.642, v_num=i6di]
Epoch 0: : 41it [00:10,  3.73it/s, loss=0.641, v_num=i6di]
Epoch 0: : 42it [00:11,  3.75it/s, loss=0.641, v_num=i6di]
Epoch 0: : 42it [00:11,  3.75it/s, loss=0.64, v_num=i6di] 
Epoch 0: : 43it [00:11,  3.76it/s, loss=0.64, v_num=i6di]
Epoch 0: : 43it [00:11,  3.76it/s, loss=0.638, v_num=i6di]
Epoch 0: : 44it [00:11,  3.78it/s, loss=0.638, v_num=i6di]
Epoch 0: : 44it [00:11,  3.78it/s, loss=0.637, v_num=i6di]
Epoch 0: : 45it [00:11,  3.80it/s, loss=0.637, v_num=i6di]
Epoch 0: : 45it [00:11,  3.80it/s, loss=0.636, v_num=i6di]
Epoch 0: : 46it [00:12,  3.81it/s, loss=0.636, v_num=i6di]
Epoch 0: : 46it [00:12,  3.81it/s, loss=0.635, v_num=i6di]
Epoch 0: : 47it [00:12,  3.83it/s, loss=0.635, v_num=i6di]
Epoch 0: : 47it [00:12,  3.83it/s, loss=0.635, v_num=i6di]
Epoch 0: : 48it [00:12,  3.84it/s, loss=0.635, v_num=i6di]
Epoch 0: : 48it [00:12,  3.84it/s, loss=0.634, v_num=i6di]
Epoch 0: : 49it [00:12,  3.85it/s, loss=0.634, v_num=i6di]
Epoch 0: : 49it [00:12,  3.85it/s, loss=0.632, v_num=i6di]
Epoch 0: : 50it [00:12,  3.87it/s, loss=0.632, v_num=i6di]
Epoch 0: : 50it [00:12,  3.87it/s, loss=0.631, v_num=i6di]
Epoch 0: : 51it [00:13,  3.88it/s, loss=0.631, v_num=i6di]
Epoch 0: : 51it [00:13,  3.88it/s, loss=0.63, v_num=i6di] 
Epoch 0: : 52it [00:13,  3.89it/s, loss=0.63, v_num=i6di]
Epoch 0: : 52it [00:13,  3.89it/s, loss=0.628, v_num=i6di]
Epoch 0: : 53it [00:13,  3.90it/s, loss=0.628, v_num=i6di]
Epoch 0: : 53it [00:13,  3.90it/s, loss=0.627, v_num=i6di]
Epoch 0: : 54it [00:13,  3.91it/s, loss=0.627, v_num=i6di]
Epoch 0: : 54it [00:13,  3.91it/s, loss=0.626, v_num=i6di]
Epoch 0: : 55it [00:14,  3.93it/s, loss=0.626, v_num=i6di]
Epoch 0: : 55it [00:14,  3.93it/s, loss=0.624, v_num=i6di]
Epoch 0: : 56it [00:14,  3.94it/s, loss=0.624, v_num=i6di]
Epoch 0: : 56it [00:14,  3.94it/s, loss=0.623, v_num=i6di]
Epoch 0: : 57it [00:14,  3.95it/s, loss=0.623, v_num=i6di]
Epoch 0: : 57it [00:14,  3.95it/s, loss=0.622, v_num=i6di]
Epoch 0: : 58it [00:14,  3.96it/s, loss=0.622, v_num=i6di]
Epoch 0: : 58it [00:14,  3.96it/s, loss=0.621, v_num=i6di]
Epoch 0: : 59it [00:14,  3.97it/s, loss=0.621, v_num=i6di]
Epoch 0: : 59it [00:14,  3.97it/s, loss=0.621, v_num=i6di]
Epoch 0: : 60it [00:15,  3.98it/s, loss=0.621, v_num=i6di]
Epoch 0: : 60it [00:15,  3.98it/s, loss=0.62, v_num=i6di] 
Epoch 0: : 61it [00:15,  3.99it/s, loss=0.62, v_num=i6di]
Epoch 0: : 61it [00:15,  3.99it/s, loss=0.619, v_num=i6di]
Epoch 0: : 62it [00:15,  4.00it/s, loss=0.619, v_num=i6di]
Epoch 0: : 62it [00:15,  4.00it/s, loss=0.619, v_num=i6di]
Epoch 0: : 63it [00:15,  4.00it/s, loss=0.619, v_num=i6di]
Epoch 0: : 63it [00:15,  4.00it/s, loss=0.618, v_num=i6di]
Epoch 0: : 64it [00:15,  4.01it/s, loss=0.618, v_num=i6di]
Epoch 0: : 64it [00:15,  4.01it/s, loss=0.618, v_num=i6di]
Epoch 0: : 65it [00:16,  4.02it/s, loss=0.618, v_num=i6di]
Epoch 0: : 65it [00:16,  4.02it/s, loss=0.617, v_num=i6di]
Epoch 0: : 66it [00:16,  4.03it/s, loss=0.617, v_num=i6di]
Epoch 0: : 66it [00:16,  4.03it/s, loss=0.616, v_num=i6di]
Epoch 0: : 67it [00:16,  4.04it/s, loss=0.616, v_num=i6di]
Epoch 0: : 67it [00:16,  4.04it/s, loss=0.615, v_num=i6di]
Epoch 0: : 68it [00:16,  4.05it/s, loss=0.615, v_num=i6di]
Epoch 0: : 68it [00:16,  4.05it/s, loss=0.615, v_num=i6di]
Epoch 0: : 69it [00:17,  4.05it/s, loss=0.615, v_num=i6di]
Epoch 0: : 69it [00:17,  4.05it/s, loss=0.614, v_num=i6di]
Epoch 0: : 70it [00:17,  4.06it/s, loss=0.614, v_num=i6di]
Epoch 0: : 70it [00:17,  4.06it/s, loss=0.614, v_num=i6di]
Epoch 0: : 71it [00:17,  4.07it/s, loss=0.614, v_num=i6di]
Epoch 0: : 71it [00:17,  4.07it/s, loss=0.614, v_num=i6di]
Epoch 0: : 72it [00:17,  4.08it/s, loss=0.614, v_num=i6di]
Epoch 0: : 72it [00:17,  4.08it/s, loss=0.614, v_num=i6di]
Epoch 0: : 73it [00:17,  4.08it/s, loss=0.614, v_num=i6di]
Epoch 0: : 73it [00:17,  4.08it/s, loss=0.614, v_num=i6di]
Epoch 0: : 74it [00:18,  4.09it/s, loss=0.614, v_num=i6di]
Epoch 0: : 74it [00:18,  4.09it/s, loss=0.614, v_num=i6di]
Epoch 0: : 75it [00:18,  4.10it/s, loss=0.614, v_num=i6di]
Epoch 0: : 75it [00:18,  4.10it/s, loss=0.614, v_num=i6di]
Epoch 0: : 76it [00:18,  4.10it/s, loss=0.614, v_num=i6di]
Epoch 0: : 76it [00:18,  4.10it/s, loss=0.614, v_num=i6di]
Epoch 0: : 77it [00:18,  4.11it/s, loss=0.614, v_num=i6di]
Epoch 0: : 77it [00:18,  4.11it/s, loss=0.613, v_num=i6di]
Epoch 0: : 78it [00:18,  4.11it/s, loss=0.613, v_num=i6di]
Epoch 0: : 78it [00:18,  4.11it/s, loss=0.613, v_num=i6di]
Epoch 0: : 79it [00:19,  4.12it/s, loss=0.613, v_num=i6di]
Epoch 0: : 79it [00:19,  4.12it/s, loss=0.613, v_num=i6di]
Epoch 0: : 80it [00:19,  4.12it/s, loss=0.613, v_num=i6di]
Epoch 0: : 80it [00:19,  4.12it/s, loss=0.613, v_num=i6di]
Epoch 0: : 81it [00:19,  4.13it/s, loss=0.613, v_num=i6di]
Epoch 0: : 81it [00:19,  4.13it/s, loss=0.612, v_num=i6di]
Epoch 0: : 82it [00:19,  4.13it/s, loss=0.612, v_num=i6di]
Epoch 0: : 82it [00:19,  4.13it/s, loss=0.611, v_num=i6di]
Epoch 0: : 83it [00:20,  4.14it/s, loss=0.611, v_num=i6di]
Epoch 0: : 83it [00:20,  4.14it/s, loss=0.611, v_num=i6di]
Epoch 0: : 84it [00:20,  4.15it/s, loss=0.611, v_num=i6di]
Epoch 0: : 84it [00:20,  4.15it/s, loss=0.61, v_num=i6di] 
Epoch 0: : 85it [00:20,  4.15it/s, loss=0.61, v_num=i6di]
Epoch 0: : 85it [00:20,  4.15it/s, loss=0.61, v_num=i6di]
Epoch 0: : 86it [00:20,  4.16it/s, loss=0.61, v_num=i6di]
Epoch 0: : 86it [00:20,  4.16it/s, loss=0.61, v_num=i6di]
Epoch 0: : 87it [00:20,  4.16it/s, loss=0.61, v_num=i6di]
Epoch 0: : 87it [00:20,  4.16it/s, loss=0.61, v_num=i6di]
Epoch 0: : 88it [00:21,  4.17it/s, loss=0.61, v_num=i6di]
Epoch 0: : 88it [00:21,  4.17it/s, loss=0.609, v_num=i6di]
Epoch 0: : 89it [00:21,  4.17it/s, loss=0.609, v_num=i6di]
Epoch 0: : 89it [00:21,  4.17it/s, loss=0.609, v_num=i6di]
Epoch 0: : 90it [00:21,  4.18it/s, loss=0.609, v_num=i6di]
Epoch 0: : 90it [00:21,  4.18it/s, loss=0.609, v_num=i6di]
Epoch 0: : 91it [00:21,  4.18it/s, loss=0.609, v_num=i6di]
Epoch 0: : 91it [00:21,  4.18it/s, loss=0.608, v_num=i6di]
Epoch 0: : 92it [00:21,  4.19it/s, loss=0.608, v_num=i6di]
Epoch 0: : 92it [00:21,  4.19it/s, loss=0.608, v_num=i6di]
Epoch 0: : 93it [00:22,  4.19it/s, loss=0.608, v_num=i6di]
Epoch 0: : 93it [00:22,  4.19it/s, loss=0.608, v_num=i6di]
Epoch 0: : 94it [00:22,  4.19it/s, loss=0.608, v_num=i6di]
Epoch 0: : 94it [00:22,  4.19it/s, loss=0.607, v_num=i6di]
Epoch 0: : 95it [00:22,  4.20it/s, loss=0.607, v_num=i6di]
Epoch 0: : 95it [00:22,  4.20it/s, loss=0.607, v_num=i6di]
Epoch 0: : 96it [00:22,  4.20it/s, loss=0.607, v_num=i6di]
Epoch 0: : 96it [00:22,  4.20it/s, loss=0.607, v_num=i6di]
Epoch 0: : 97it [00:23,  4.21it/s, loss=0.607, v_num=i6di]
Epoch 0: : 97it [00:23,  4.21it/s, loss=0.607, v_num=i6di]
Epoch 0: : 98it [00:23,  4.21it/s, loss=0.607, v_num=i6di]
Epoch 0: : 98it [00:23,  4.21it/s, loss=0.606, v_num=i6di]
Epoch 0: : 99it [00:23,  4.22it/s, loss=0.606, v_num=i6di]
Epoch 0: : 99it [00:23,  4.21it/s, loss=0.606, v_num=i6di]
Epoch 0: : 100it [00:23,  4.22it/s, loss=0.606, v_num=i6di]
Epoch 0: : 100it [00:23,  4.22it/s, loss=0.606, v_num=i6di]
Epoch 0: : 101it [00:23,  4.22it/s, loss=0.606, v_num=i6di]
Epoch 0: : 101it [00:23,  4.22it/s, loss=0.606, v_num=i6di]
Epoch 0: : 102it [00:24,  4.23it/s, loss=0.606, v_num=i6di]
Epoch 0: : 102it [00:24,  4.23it/s, loss=0.606, v_num=i6di]
Epoch 0: : 103it [00:24,  4.23it/s, loss=0.606, v_num=i6di]
Epoch 0: : 103it [00:24,  4.23it/s, loss=0.606, v_num=i6di]
Epoch 0: : 104it [00:24,  4.23it/s, loss=0.606, v_num=i6di]
Epoch 0: : 104it [00:24,  4.23it/s, loss=0.606, v_num=i6di]
Epoch 0: : 105it [00:24,  4.24it/s, loss=0.606, v_num=i6di]
Epoch 0: : 105it [00:24,  4.24it/s, loss=0.606, v_num=i6di]
Epoch 0: : 106it [00:24,  4.24it/s, loss=0.606, v_num=i6di]
Epoch 0: : 106it [00:24,  4.24it/s, loss=0.607, v_num=i6di]
Epoch 0: : 107it [00:25,  4.24it/s, loss=0.607, v_num=i6di]
Epoch 0: : 107it [00:25,  4.24it/s, loss=0.607, v_num=i6di]
Epoch 0: : 108it [00:25,  4.25it/s, loss=0.607, v_num=i6di]
Epoch 0: : 108it [00:25,  4.25it/s, loss=0.607, v_num=i6di]
Epoch 0: : 109it [00:25,  4.25it/s, loss=0.607, v_num=i6di]
Epoch 0: : 109it [00:25,  4.25it/s, loss=0.607, v_num=i6di]
Epoch 0: : 110it [00:25,  4.25it/s, loss=0.607, v_num=i6di]
Epoch 0: : 110it [00:25,  4.25it/s, loss=0.607, v_num=i6di]
Epoch 0: : 111it [00:26,  4.26it/s, loss=0.607, v_num=i6di]
Epoch 0: : 111it [00:26,  4.26it/s, loss=0.608, v_num=i6di]
Epoch 0: : 112it [00:26,  4.26it/s, loss=0.608, v_num=i6di]
Epoch 0: : 112it [00:26,  4.26it/s, loss=0.608, v_num=i6di]
